assay_chembl_id,document_chembl_id,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL937699,CHEMBL1152281,CHEMBL486138,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL485951,,,t1/2,,,t1/2,,
CHEMBL937699,CHEMBL1152281,CHEMBL521370,,,t1/2,,,t1/2,,
CHEMBL937699,CHEMBL1152281,CHEMBL519555,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL486354,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL486559,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL485964,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL485965,=,=,T1/2,hr,0.5833,t1/2,min,35.0
CHEMBL937699,CHEMBL1152281,CHEMBL521194,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL485768,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL521516,=,=,T1/2,hr,0.6667,t1/2,min,40.0
CHEMBL937699,CHEMBL1152281,CHEMBL105442,=,=,T1/2,hr,0.1333,t1/2,min,8.0
CHEMBL944387,CHEMBL1152296,CHEMBL458358,>,>,Stability,min,120.0,Stability,min,120.0
CHEMBL944388,CHEMBL1152296,CHEMBL458358,=,=,Stability,%,93.9,Stability,%,93.9
CHEMBL944388,CHEMBL1152296,CHEMBL458357,>,>,Stability,min,45.0,Stability,min,45.0
CHEMBL975312,CHEMBL1153974,CHEMBL497735,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL975312,CHEMBL1153974,CHEMBL498749,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL975312,CHEMBL1153974,CHEMBL525011,=,=,CL,mL.min-1.kg-1,7.2,CL,ml/min.kg,7.2
CHEMBL987696,CHEMBL1153982,CHEMBL471058,=,=,T1/2,hr,0.05,t1/2,min,3.0
CHEMBL987696,CHEMBL1153982,CHEMBL470012,=,=,T1/2,hr,0.1833,t1/2,min,11.0
CHEMBL987696,CHEMBL1153982,CHEMBL470392,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL987696,CHEMBL1153982,CHEMBL511637,=,=,T1/2,hr,0.3167,t1/2,min,19.0
CHEMBL987696,CHEMBL1153982,CHEMBL513418,>,>,T1/2,hr,1.667,t1/2,min,100.0
CHEMBL987696,CHEMBL1153982,CHEMBL513208,>,>,T1/2,hr,1.667,t1/2,min,100.0
CHEMBL987696,CHEMBL1153982,CHEMBL511990,>,>,T1/2,hr,1.667,t1/2,min,100.0
CHEMBL987730,CHEMBL1153985,CHEMBL469382,<,<,CL,mL.min-1.kg-1,0.007,CL,uL/min/kg,7.0
CHEMBL987730,CHEMBL1153985,CHEMBL470396,=,=,CL,mL.min-1.kg-1,0.024,CL,uL/min/kg,24.0
CHEMBL971467,CHEMBL1154000,CHEMBL235363,=,=,T1/2,hr,0.4,t1/2,min,24.0
CHEMBL982101,CHEMBL1157470,CHEMBL510345,=,=,Activity,,4.0,Activity,,4.0
CHEMBL988302,CHEMBL1157507,CHEMBL471364,,,Stability,%,,Stability,,
CHEMBL988302,CHEMBL1157507,CHEMBL506732,,,Stability,%,,Stability,,
CHEMBL988302,CHEMBL1157507,CHEMBL445507,,,Stability,%,,Stability,,
CHEMBL988302,CHEMBL1157507,CHEMBL503203,,,Stability,%,,Stability,,
CHEMBL988302,CHEMBL1157507,CHEMBL516956,,,Stability,%,,Stability,,
CHEMBL946435,CHEMBL1157522,CHEMBL461297,=,=,T1/2,hr,1.833,t1/2,min,110.0
CHEMBL946435,CHEMBL1157522,CHEMBL206335,=,=,T1/2,hr,0.6,t1/2,min,36.0
CHEMBL950585,CHEMBL1157528,CHEMBL505437,,,t1/2,,,t1/2,,
CHEMBL950585,CHEMBL1157528,CHEMBL510410,,,t1/2,,,t1/2,,
CHEMBL950585,CHEMBL1157528,CHEMBL499752,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL950585,CHEMBL1157528,CHEMBL510548,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL950585,CHEMBL1157528,CHEMBL507515,=,=,T1/2,hr,0.8167,t1/2,min,49.0
CHEMBL950585,CHEMBL1157528,CHEMBL444498,=,=,T1/2,hr,1.167,t1/2,min,70.0
CHEMBL950585,CHEMBL1157528,CHEMBL501647,=,=,T1/2,hr,0.3167,t1/2,min,19.0
CHEMBL950585,CHEMBL1157528,CHEMBL503659,=,=,T1/2,hr,0.4,t1/2,min,24.0
CHEMBL950585,CHEMBL1157528,CHEMBL509229,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL950585,CHEMBL1157528,CHEMBL510717,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL947260,CHEMBL1157533,CHEMBL487682,=,=,CL,mL.min-1.kg-1,2.2,CL,ml/min.kg,2.2
CHEMBL947260,CHEMBL1157533,CHEMBL486051,<,<,CL,mL.min-1.kg-1,0.1,CL,ml/min.kg,0.1
CHEMBL947260,CHEMBL1157533,CHEMBL509156,,,CL,,,CL,,
CHEMBL950585,CHEMBL1157528,CHEMBL450192,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL985560,CHEMBL1157538,CHEMBL518174,<,<,CL,mL.min-1.g-1,55.0,CL,microL/min/mg,55.0
CHEMBL985560,CHEMBL1157538,CHEMBL460468,<,<,CL,mL.min-1.g-1,55.0,CL,microL/min/mg,55.0
CHEMBL985560,CHEMBL1157538,CHEMBL460472,=,=,CL,mL.min-1.g-1,18.0,CL,microL/min/mg,18.0
CHEMBL945415,CHEMBL1158156,CHEMBL518647,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL507730,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL519227,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL527873,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL519907,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL487623,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL488666,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL529893,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL487446,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL521057,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL519748,=,=,T1/2,hr,0.7333,t1/2,min,44.0
CHEMBL945415,CHEMBL1158156,CHEMBL1162982,=,=,T1/2,hr,0.8,t1/2,min,48.0
CHEMBL945415,CHEMBL1158156,CHEMBL487683,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL528770,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL469881,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL511620,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL512483,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL469687,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL469457,=,=,T1/2,hr,0.1667,t1/2,min,10.0
CHEMBL945415,CHEMBL1158156,CHEMBL470489,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL470295,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL512356,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL471361,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL471360,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL512660,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL459652,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL459448,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL516772,>,>,T1/2,hr,1.0,t1/2,min,60.0
CHEMBL945415,CHEMBL1158156,CHEMBL459653,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL511289,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL469691,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL469694,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL471932,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL471931,,,t1/2,,,t1/2,,
CHEMBL945415,CHEMBL1158156,CHEMBL511328,,,t1/2,,,t1/2,,
CHEMBL946374,CHEMBL1158157,CHEMBL453311,=,=,T1/2,hr,0.2667,t1/2,min,16.0
CHEMBL946376,CHEMBL1158157,CHEMBL453311,=,=,Stability,ml/min.kg,118.0,Stability,ml/min.kg,118.0
CHEMBL946374,CHEMBL1158157,CHEMBL511305,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL946374,CHEMBL1158157,CHEMBL471372,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL946374,CHEMBL1158157,CHEMBL516945,=,=,T1/2,hr,0.2667,t1/2,min,16.0
CHEMBL946374,CHEMBL1158157,CHEMBL460877,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL946376,CHEMBL1158157,CHEMBL511305,<,<,Stability,ml/min.kg,15.0,Stability,ml/min.kg,15.0
CHEMBL946376,CHEMBL1158157,CHEMBL471372,<,<,Stability,ml/min.kg,15.0,Stability,ml/min.kg,15.0
CHEMBL946376,CHEMBL1158157,CHEMBL516945,=,=,Stability,ml/min.kg,120.0,Stability,ml/min.kg,120.0
CHEMBL946376,CHEMBL1158157,CHEMBL460877,<,<,Stability,ml/min.kg,15.0,Stability,ml/min.kg,15.0
CHEMBL946396,CHEMBL1158158,CHEMBL259247,<,<,Stability,microL/min/mg,50.0,Stability,microL/min/mg,50.0
CHEMBL946396,CHEMBL1158158,CHEMBL487431,<,<,Stability,microL/min/mg,14.0,Stability,microL/min/mg,14.0
CHEMBL946396,CHEMBL1158158,CHEMBL487864,<,<,Stability,microL/min/mg,100.0,Stability,microL/min/mg,100.0
CHEMBL946396,CHEMBL1158158,CHEMBL470483,<,<,Stability,microL/min/mg,100.0,Stability,microL/min/mg,100.0
CHEMBL946396,CHEMBL1158158,CHEMBL512840,=,=,Stability,microL/min/mg,38.0,Stability,microL/min/mg,38.0
CHEMBL947234,CHEMBL1155038,CHEMBL259771,=,=,Stability,nM/min,0.004,Stability,nM/min,0.004
CHEMBL947449,CHEMBL1155039,CHEMBL457615,=,=,T1/2,hr,2.0,t1/2,hr,2.0
CHEMBL947450,CHEMBL1155039,CHEMBL457615,,,Activity,,,Activity,,
CHEMBL982108,CHEMBL1157472,CHEMBL1790053,=,=,Stability,%,89.0,Stability,%,89.0
CHEMBL948545,CHEMBL1157476,CHEMBL512896,=,=,Stability,%,62.0,Stability,%,62.0
CHEMBL948545,CHEMBL1157476,CHEMBL487458,=,=,Stability,%,93.0,Stability,%,93.0
CHEMBL938670,CHEMBL1157479,CHEMBL509157,=,=,CL,mL.min-1.g-1,1.5,CL,ml/min/g,1.5
CHEMBL938670,CHEMBL1157479,CHEMBL191528,=,=,CL,mL.min-1.g-1,7.0,CL,ml/min/g,7.0
CHEMBL946404,CHEMBL1157485,CHEMBL508156,=,=,CL,mL.min-1.kg-1,12.7,CL,ml/min.Kg,12.7
CHEMBL951562,CHEMBL1157490,CHEMBL481659,<,<,CL,mL.min-1.g-1,1.0,CL,microL/min/mg,1.0
CHEMBL951562,CHEMBL1157490,CHEMBL487438,=,=,CL,mL.min-1.g-1,6.0,CL,microL/min/mg,6.0
CHEMBL951562,CHEMBL1157490,CHEMBL486444,=,=,CL,mL.min-1.g-1,4.0,CL,microL/min/mg,4.0
CHEMBL1002093,CHEMBL1138441,CHEMBL450076,=,=,CL,mL.min-1.kg-1,5.7,CL,ml/min.kg,5.7
CHEMBL1002093,CHEMBL1138441,CHEMBL483751,=,=,CL,mL.min-1.kg-1,7.3,CL,ml/min.kg,7.3
CHEMBL1002093,CHEMBL1138441,CHEMBL485190,=,=,CL,mL.min-1.kg-1,8.1,CL,ml/min.kg,8.1
CHEMBL1002093,CHEMBL1138441,CHEMBL483750,=,=,CL,mL.min-1.kg-1,8.3,CL,ml/min.kg,8.3
CHEMBL1002093,CHEMBL1138441,CHEMBL485329,=,=,CL,mL.min-1.kg-1,8.4,CL,ml/min.kg,8.4
CHEMBL1002093,CHEMBL1138441,CHEMBL483754,=,=,CL,mL.min-1.kg-1,9.1,CL,ml/min.kg,9.1
CHEMBL1002093,CHEMBL1138441,CHEMBL484972,=,=,CL,mL.min-1.kg-1,9.7,CL,ml/min.kg,9.7
CHEMBL1002093,CHEMBL1138441,CHEMBL450207,=,=,CL,mL.min-1.kg-1,9.9,CL,ml/min.kg,9.9
CHEMBL1002093,CHEMBL1138441,CHEMBL508821,=,=,CL,mL.min-1.kg-1,10.0,CL,ml/min.kg,10.0
CHEMBL1002093,CHEMBL1138441,CHEMBL520300,=,=,CL,mL.min-1.kg-1,13.2,CL,ml/min.kg,13.2
CHEMBL1002093,CHEMBL1138441,CHEMBL485336,=,=,CL,mL.min-1.kg-1,13.6,CL,ml/min.kg,13.6
CHEMBL1002093,CHEMBL1138441,CHEMBL503572,=,=,CL,mL.min-1.kg-1,14.0,CL,ml/min.kg,14.0
CHEMBL1002093,CHEMBL1138441,CHEMBL485176,=,=,CL,mL.min-1.kg-1,14.5,CL,ml/min.kg,14.5
CHEMBL1002093,CHEMBL1138441,CHEMBL484340,=,=,CL,mL.min-1.kg-1,14.7,CL,ml/min.kg,14.7
CHEMBL1002093,CHEMBL1138441,CHEMBL484178,=,=,CL,mL.min-1.kg-1,15.4,CL,ml/min.kg,15.4
CHEMBL1002093,CHEMBL1138441,CHEMBL484731,=,=,CL,mL.min-1.kg-1,16.0,CL,ml/min.kg,16.0
CHEMBL1002093,CHEMBL1138441,CHEMBL484127,=,=,CL,mL.min-1.kg-1,18.1,CL,ml/min.kg,18.1
CHEMBL1002093,CHEMBL1138441,CHEMBL485331,=,=,CL,mL.min-1.kg-1,18.6,CL,ml/min.kg,18.6
CHEMBL1002093,CHEMBL1138441,CHEMBL444778,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL485175,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL509096,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL484338,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL485191,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL520639,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL483561,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL519332,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL525075,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL484956,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL520837,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL484957,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL484958,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL1002093,CHEMBL1138441,CHEMBL484128,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL484126,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL519341,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL520677,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL485330,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL485528,>,>,CL,mL.min-1.kg-1,18.7,CL,ml/min.kg,18.7
CHEMBL1002093,CHEMBL1138441,CHEMBL484403,,,CL,,,CL,,
CHEMBL1002093,CHEMBL1138441,CHEMBL521175,,,CL,,,CL,,
CHEMBL1002093,CHEMBL1138441,CHEMBL503697,,,CL,,,CL,,
CHEMBL1002093,CHEMBL1138441,CHEMBL484339,,,CL,,,CL,,
CHEMBL1007097,CHEMBL1138480,CHEMBL446806,,,CL,,,CL,,
CHEMBL1007097,CHEMBL1138480,CHEMBL445481,=,=,CL,mL.min-1.kg-1,2.2,CL,ml/min.kg,2.2
CHEMBL1007097,CHEMBL1138480,CHEMBL470856,,,CL,,,CL,,
CHEMBL1007097,CHEMBL1138480,CHEMBL469821,,,CL,,,CL,,
CHEMBL1007097,CHEMBL1138480,CHEMBL471060,=,=,CL,mL.min-1.kg-1,4.6,CL,ml/min.kg,4.6
CHEMBL980721,CHEMBL1138499,CHEMBL137174,=,=,Stability,%,93.4,Stability,%,93.4
CHEMBL980722,CHEMBL1138499,CHEMBL137174,=,=,Stability,%,70.7,Stability,%,70.7
CHEMBL980725,CHEMBL1138499,CHEMBL137174,=,=,Stability,%,61.9,Stability,%,61.9
CHEMBL980726,CHEMBL1138499,CHEMBL137174,=,=,Stability,%,40.1,Stability,%,40.1
CHEMBL980727,CHEMBL1138499,CHEMBL137174,=,=,Stability,%,7.9,Stability,%,7.9
CHEMBL980721,CHEMBL1138499,CHEMBL455730,=,=,Stability,%,101.7,Stability,%,101.7
CHEMBL980722,CHEMBL1138499,CHEMBL455730,=,=,Stability,%,97.6,Stability,%,97.6
CHEMBL980725,CHEMBL1138499,CHEMBL455730,=,=,Stability,%,81.4,Stability,%,81.4
CHEMBL980726,CHEMBL1138499,CHEMBL455730,=,=,Stability,%,62.7,Stability,%,62.7
CHEMBL980727,CHEMBL1138499,CHEMBL455730,=,=,Stability,%,53.8,Stability,%,53.8
CHEMBL980728,CHEMBL1138499,CHEMBL49,=,=,T1/2,hr,0.5167,t1/2,min,31.0
CHEMBL1020200,CHEMBL1138508,CHEMBL447722,,,Stability,%,,Stability,,
CHEMBL1022003,CHEMBL1138582,CHEMBL474484,<,<,CL,mL.min-1.g-1,2.0,CL,microL/min/mg,2.0
CHEMBL1022003,CHEMBL1138582,CHEMBL450061,=,=,CL,mL.min-1.g-1,11.0,CL,microL/min/mg,11.0
CHEMBL1022003,CHEMBL1138582,CHEMBL471757,=,=,CL,mL.min-1.g-1,18.0,CL,microL/min/mg,18.0
CHEMBL1012405,CHEMBL1138530,CHEMBL404519,=,=,Stability,day,95.0,Stability,day,95.0
CHEMBL1022020,CHEMBL1138584,CHEMBL515387,<,<,CL,mg/ml/g,7.0,CL,mg/ml/g,7.0
CHEMBL1022021,CHEMBL1138584,CHEMBL515387,<,<,CL,mg/ml/g,7.1,CL,mg/ml/g,7.1
CHEMBL968738,CHEMBL1138586,CHEMBL472598,>,>,T1/2,hr,2.0,t1/2,hr,2.0
CHEMBL968738,CHEMBL1138586,CHEMBL513218,>,>,T1/2,hr,2.0,t1/2,hr,2.0
CHEMBL1009668,CHEMBL1138602,CHEMBL467720,<,<,Stability,%,15.0,Stability,%,15.0
CHEMBL1002991,CHEMBL1138444,CHEMBL111,=,=,CL,mL.min-1.g-1,41.0,CL,uL/min.mg,41.0
CHEMBL1002991,CHEMBL1138444,CHEMBL412262,,,CL,,,CL,,
CHEMBL1002991,CHEMBL1138444,CHEMBL519170,=,=,CL,mL.min-1.g-1,279.0,CL,uL/min.mg,279.0
CHEMBL1002991,CHEMBL1138444,CHEMBL483749,=,=,CL,mL.min-1.g-1,84.0,CL,uL/min.mg,84.0
CHEMBL1002991,CHEMBL1138444,CHEMBL482566,=,=,CL,mL.min-1.g-1,265.0,CL,uL/min.mg,265.0
CHEMBL1002991,CHEMBL1138444,CHEMBL482567,=,=,CL,mL.min-1.g-1,40.0,CL,uL/min.mg,40.0
CHEMBL1002991,CHEMBL1138444,CHEMBL484773,=,=,CL,mL.min-1.g-1,35.0,CL,uL/min.mg,35.0
CHEMBL1002991,CHEMBL1138444,CHEMBL484952,=,=,CL,mL.min-1.g-1,24.0,CL,uL/min.mg,24.0
CHEMBL1002991,CHEMBL1138444,CHEMBL520455,=,=,CL,mL.min-1.g-1,35.0,CL,uL/min.mg,35.0
CHEMBL1002991,CHEMBL1138444,CHEMBL482771,,,CL,,,CL,,
CHEMBL1002991,CHEMBL1138444,CHEMBL520349,=,=,CL,mL.min-1.g-1,16.0,CL,uL/min.mg,16.0
CHEMBL1002991,CHEMBL1138444,CHEMBL485177,=,=,CL,mL.min-1.g-1,0.0,CL,uL/min.mg,0.0
CHEMBL1002991,CHEMBL1138444,CHEMBL485181,=,=,CL,mL.min-1.g-1,46.0,CL,uL/min.mg,46.0
CHEMBL1002991,CHEMBL1138444,CHEMBL520509,=,=,CL,mL.min-1.g-1,114.0,CL,uL/min.mg,114.0
CHEMBL1002991,CHEMBL1138444,CHEMBL485182,,,CL,,,CL,,
CHEMBL993728,CHEMBL1154006,CHEMBL484733,=,=,Stability,%,23.0,Stability,%,23.0
CHEMBL993728,CHEMBL1154006,CHEMBL484734,=,=,Stability,%,21.0,Stability,%,21.0
CHEMBL993728,CHEMBL1154006,CHEMBL483157,=,=,Stability,%,42.0,Stability,%,42.0
CHEMBL993728,CHEMBL1154006,CHEMBL485139,=,=,Stability,%,99.0,Stability,%,99.0
CHEMBL993728,CHEMBL1154006,CHEMBL521182,=,=,Stability,%,25.0,Stability,%,25.0
CHEMBL993728,CHEMBL1154006,CHEMBL482974,=,=,Stability,%,10.0,Stability,%,10.0
CHEMBL993728,CHEMBL1154006,CHEMBL485355,=,=,Stability,%,21.0,Stability,%,21.0
CHEMBL993728,CHEMBL1154006,CHEMBL485356,=,=,Stability,%,32.0,Stability,%,32.0
CHEMBL993728,CHEMBL1154006,CHEMBL484179,=,=,Stability,%,43.0,Stability,%,43.0
CHEMBL993728,CHEMBL1154006,CHEMBL483938,=,=,Stability,%,22.0,Stability,%,22.0
CHEMBL993728,CHEMBL1154006,CHEMBL521463,=,=,Stability,%,20.0,Stability,%,20.0
CHEMBL993728,CHEMBL1154006,CHEMBL483344,=,=,Stability,%,45.0,Stability,%,45.0
CHEMBL993728,CHEMBL1154006,CHEMBL482960,=,=,Stability,%,28.0,Stability,%,28.0
CHEMBL993728,CHEMBL1154006,CHEMBL520648,=,=,Stability,%,28.0,Stability,%,28.0
CHEMBL1010553,CHEMBL1138445,CHEMBL490868,>,>,T1/2,hr,2.133,t1/2,min,128.0
CHEMBL994672,CHEMBL1138452,CHEMBL484345,>,>,T1/2,hr,0.5,t1/2,min,30.0
CHEMBL994672,CHEMBL1138452,CHEMBL482562,>,>,T1/2,hr,0.5,t1/2,min,30.0
CHEMBL994672,CHEMBL1138452,CHEMBL520129,>,>,T1/2,hr,0.5,t1/2,min,30.0
CHEMBL984189,CHEMBL1154397,CHEMBL455772,=,=,CL,mL.min-1.kg-1,0.081,CL,uL/min/kg,81.0
CHEMBL984189,CHEMBL1154397,CHEMBL451282,=,=,CL,mL.min-1.kg-1,0.106,CL,uL/min/kg,106.0
CHEMBL984189,CHEMBL1154397,CHEMBL521016,=,=,CL,mL.min-1.kg-1,0.096,CL,uL/min/kg,96.0
CHEMBL984189,CHEMBL1154397,CHEMBL485348,=,=,CL,mL.min-1.kg-1,0.156,CL,uL/min/kg,156.0
CHEMBL984189,CHEMBL1154397,CHEMBL484341,<,<,CL,mL.min-1.kg-1,0.006,CL,uL/min/kg,6.0
CHEMBL984189,CHEMBL1154397,CHEMBL503206,=,=,CL,mL.min-1.kg-1,0.116,CL,uL/min/kg,116.0
CHEMBL984189,CHEMBL1154397,CHEMBL450660,=,=,CL,mL.min-1.kg-1,0.014,CL,uL/min/kg,14.0
CHEMBL984189,CHEMBL1154397,CHEMBL485193,=,=,CL,mL.min-1.kg-1,0.021,CL,uL/min/kg,21.0
CHEMBL984189,CHEMBL1154397,CHEMBL485364,=,=,CL,mL.min-1.kg-1,0.021,CL,uL/min/kg,21.0
CHEMBL984189,CHEMBL1154397,CHEMBL485365,=,=,CL,mL.min-1.kg-1,0.034,CL,uL/min/kg,34.0
CHEMBL984189,CHEMBL1154397,CHEMBL520332,=,=,CL,mL.min-1.kg-1,0.018,CL,uL/min/kg,18.0
CHEMBL984189,CHEMBL1154397,CHEMBL484326,=,=,CL,mL.min-1.kg-1,0.014,CL,uL/min/kg,14.0
CHEMBL984189,CHEMBL1154397,CHEMBL520488,=,=,CL,mL.min-1.kg-1,0.012,CL,uL/min/kg,12.0
CHEMBL984189,CHEMBL1154397,CHEMBL518996,=,=,CL,mL.min-1.kg-1,0.061,CL,uL/min/kg,61.0
CHEMBL984189,CHEMBL1154397,CHEMBL483741,=,=,CL,mL.min-1.kg-1,0.089,CL,uL/min/kg,89.0
CHEMBL984189,CHEMBL1154397,CHEMBL507249,<,<,CL,mL.min-1.kg-1,0.015,CL,uL/min/kg,15.0
CHEMBL984189,CHEMBL1154397,CHEMBL482545,=,=,CL,mL.min-1.kg-1,0.015,CL,uL/min/kg,15.0
CHEMBL984189,CHEMBL1154397,CHEMBL482559,=,=,CL,mL.min-1.kg-1,0.011,CL,uL/min/kg,11.0
CHEMBL984189,CHEMBL1154397,CHEMBL482753,<,<,CL,mL.min-1.kg-1,0.008,CL,uL/min/kg,8.0
CHEMBL994681,CHEMBL1138453,CHEMBL484771,<,<,CL,mL.min-1.kg-1,0.012,CL,uL/min/kg,12.0
CHEMBL994681,CHEMBL1138453,CHEMBL484772,<,<,CL,mL.min-1.kg-1,0.009,CL,uL/min/kg,9.0
CHEMBL994681,CHEMBL1138453,CHEMBL485146,<,<,CL,mL.min-1.kg-1,0.008,CL,uL/min/kg,8.0
CHEMBL994681,CHEMBL1138453,CHEMBL485335,<,<,CL,mL.min-1.kg-1,0.008,CL,uL/min/kg,8.0
CHEMBL994681,CHEMBL1138453,CHEMBL485006,=,=,CL,mL.min-1.kg-1,0.021,CL,uL/min/kg,21.0
